,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
JOAO PEDRO,9.5,8.0,9.0,6.0,5.0,5.0,8.5,5.5,0.0,5.0,6.0,9.5,5.0,9.5,6.0,5.0,4.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5
PISACANE,6.5,7.0,6.0,4.5,4.5,0.0,5.5,5.0,6.0,0.0,0.0,0.0,0.0,5.5,5.5,7.0,6.0,6.0,6.0,6.0,3.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,6.5,4.0,0.0,6.5,5.5,5.0
ANDREOLLI,5.0,6.5,0.0,0.0,5.0,6.0,0.0,5.0,0.0,5.5,6.0,6.0,5.5,0.0,6.0,6.0,5.5,6.5,0.0,0.0,6.0,6.0,6.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,6.0,0.0,0.0,5.0
CAPUANO,5.0,6.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,7.0,6.0,5.0,5.0,0.0,6.5,5.5,4.0,6.0,0.0,6.0,6.5,6.5,5.5,6.0,4.5,5.0
FARAGO',0.0,5.5,0.0,5.5,5.5,0.0,7.5,6.0,10.0,5.5,10.0,6.5,7.5,7.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CIGARINI,6.0,6.0,5.5,5.5,5.5,5.5,5.0,0.0,5.5,6.0,2.5,6.0,6.0,5.0,5.0,6.0,0.0,6.5,6.0,5.0,9.5,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,3.5,0.0,0.0,7.0,5.5
DESSENA,0.0,5.5,0.0,0.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONITA,6.0,6.0,6.0,5.5,5.5,5.5,5.0,5.5,5.5,0.0,6.0,5.5,5.5,6.0,7.0,6.0,6.0,6.5,5.5,6.0,5.5,0.0,5.5,6.0,5.5,6.0,5.0,5.0,0.0,5.5,6.0,5.0,6.5,5.0,5.5,6.0,6.5,5.5
BARELLA,7.0,7.0,9.5,5.5,6.0,6.0,5.5,6.0,6.0,9.5,6.0,8.0,7.0,5.0,0.0,6.5,5.0,0.0,6.5,8.5,0.0,6.0,6.0,5.5,4.0,9.5,10.0,9.5,5.5,5.5,6.0,0.0,5.5,5.0,5.5,5.5,5.0,5.5
FARIAS,7.5,6.0,6.0,5.5,0.0,5.5,5.0,5.5,0.0,7.5,5.5,6.0,5.5,0.0,9.5,5.5,5.5,7.5,5.5,5.0,5.0,7.5,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,6.5,1.5
COP,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SAU,6.0,10.0,6.5,5.5,5.0,5.5,6.0,5.5,2.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,9.5,5.0,5.0,0.0,4.5,0.0,6.0,5.5,5.5,5.5,5.5,6.0,6.5,5.5,0.0,6.0,0.0
RASTELLI,6.0,7.0,6.5,5.0,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CORDAZ,7.0,5.5,3.5,1.0,7.5,6.0,5.0,-1.0,5.0,4.5,4.0,5.5,2.5,2.5,8.0,7.5,1.5,6.0,4.0,7.0,5.5,5.5,5.0,3.0,3.0,2.0,5.5,4.0,3.5,7.0,5.5,6.0,5.5,5.0,3.5,5.0,4.5,3.0
MARTELLA,6.0,6.0,6.0,0.0,6.0,5.5,10.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,6.5,6.5,5.5,6.0,5.5,6.0,6.5,6.5,6.5,6.0,5.0,0.0,6.5,6.0,4.5,6.5,6.0,6.5,6.5,6.5,7.0,7.5,7.0,5.0
CABRERA,6.5,5.0,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CECCHERINI,0.0,5.0,6.0,4.5,6.0,5.5,6.5,4.0,6.5,6.5,6.5,5.0,5.5,4.5,5.5,6.5,4.5,5.5,6.5,6.0,5.5,6.5,6.0,5.5,5.5,5.0,8.0,5.5,5.5,6.0,6.5,6.5,5.5,7.0,6.0,9.5,6.0,3.0
FARAONI,6.0,0.0,5.5,0.0,6.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,5.5,5.5,7.0,7.5,8.0,6.5,5.5,5.5,6.5,5.0,5.5,10.0,7.5,5.5,5.5,5.5,5.0
STOIAN,5.0,5.0,6.0,6.5,7.5,7.0,5.5,4.5,0.0,5.5,6.0,4.5,0.0,6.0,6.0,6.5,5.0,6.0,5.0,9.5,0.0,6.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,7.5,5.0,6.0,0.0,6.5,6.5,5.5,5.5,5.0
IZCO,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
MANDRAGORA,6.5,5.0,6.0,0.0,10.0,6.5,6.0,5.0,5.0,6.5,6.0,5.5,5.5,6.0,6.0,6.0,6.0,6.0,5.5,6.5,5.0,5.5,10.0,5.0,5.5,0.0,6.5,6.0,5.0,5.0,5.0,6.0,6.5,6.0,5.0,6.0,5.5,5.0
BARBERIS,6.0,5.5,5.5,5.0,6.0,7.0,5.5,5.0,5.5,6.5,6.0,5.5,5.5,5.0,6.0,6.0,5.5,5.0,5.5,10.0,5.5,10.0,6.0,5.5,4.5,5.0,6.5,5.0,5.0,6.0,5.5,5.5,6.5,6.0,5.5,7.5,5.0,5.0
ROHDEN,0.0,5.5,5.5,4.5,9.5,4.5,9.5,0.0,5.5,6.0,7.0,5.5,5.0,5.5,5.0,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0,5.5,5.0,5.5
NALINI,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,5.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,5.0,7.5,6.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,5.0,5.5
TROTTA,6.5,5.0,0.0,0.0,7.5,0.0,5.5,5.5,0.0,11.0,9.5,5.0,6.0,5.5,5.5,6.5,5.5,6.0,5.5,6.5,10.0,6.5,6.0,0.0,6.0,5.0,10.5,5.0,5.0,6.0,4.5,6.5,6.5,13.0,5.0,6.0,5.0,0.0
DUSSENNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
BUDIMIR,6.0,5.0,5.0,6.0,0.0,0.0,0.0,4.5,4.5,9.5,13.0,5.5,4.5,0.0,6.0,9.5,4.0,5.5,5.0,6.0,5.5,0.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
NICOLA,6.0,5.5,6.5,4.5,6.5,6.0,6.5,4.0,6.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
BELEC,5.5,5.0,0.0,1.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,7.0,4.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,4.5
VENUTI,5.0,6.5,4.5,1.5,5.0,6.5,5.0,5.5,0.0,4.0,5.0,6.0,5.0,0.0,0.0,0.0,5.5,6.5,6.0,4.5,5.0,4.5,4.0,6.0,0.0,6.5,5.5,5.0,5.5,5.0,0.0,6.0,6.0,5.5,6.0,0.0,0.0,5.0
LUCIONI,6.5,6.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
COSTA,4.5,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.5,7.0,4.0,6.0,6.0,6.5,5.5,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
LETIZIA,0.0,5.5,4.5,4.5,5.5,6.0,6.5,6.0,6.0,0.0,0.0,4.0,0.0,6.5,5.5,5.0,6.0,0.0,0.0,5.5,4.5,6.0,5.5,5.5,5.5,9.5,0.0,6.0,5.5,0.0,5.0,0.0,6.5,0.0,6.0,5.5,6.5,5.5
DI CHIARA,5.5,0.0,4.0,4.0,5.5,0.0,0.0,0.0,5.0,5.0,5.5,5.5,5.5,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
CICIRETTI,5.5,6.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,6.5,9.5,6.5,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
CATALDI,6.0,5.0,5.5,4.5,5.0,5.5,5.0,5.5,6.0,5.0,5.0,5.5,5.5,6.5,0.0,5.5,5.5,0.0,0.0,0.0,6.0,4.5,0.0,0.0,6.0,0.0,6.0,4.5,9.5,6.0,7.0,0.0,6.5,3.5,0.0,5.0,6.0,6.0
DEL PINTO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,5.0,0.0,6.0,0.0,0.0,4.5,0.0,0.0,6.0,0.0,0.0,4.5
VIOLA,6.0,0.0,5.5,0.0,1.5,6.5,0.0,5.0,6.5,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,7.0,7.5,6.0,0.0,0.0,5.0,11.0,4.0,8.0,0.0,5.5,0.0,6.5,0.0,5.0,7.5,10.5,6.0,5.5,0.0,0.0
D'ALESSANDRO,6.5,5.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,6.5,6.5,6.0,0.0,7.5,6.5,5.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
CODA M,5.5,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,6.0,5.5,5.5,0.0,5.0,5.5,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5,6.0,0.0,6.0
PUSCAS,6.5,5.5,0.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.5,5.5,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
CISSE' K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARONI,5.5,6.5,4.5,4.5,5.5,6.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
GOMIS A,3.5,4.5,3.5,4.0,3.0,5.0,4.0,9.0,2.0,7.5,5.0,5.5,4.0,3.5,4.5,5.5,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.5,4.5,5.5,7.5
OIKONOMOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
CREMONESI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
VICARI,7.0,5.0,5.5,5.5,5.5,5.5,5.5,4.5,0.0,6.5,5.5,6.0,6.0,5.0,6.0,6.5,5.5,5.5,4.5,6.5,3.0,4.5,0.0,5.5,5.0,6.5,6.0,6.5,4.0,0.0,6.5,5.0,2.0,7.0,6.5,0.0,6.0,6.5
VAISANEN,5.5,5.5,6.0,0.0,4.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
LAZZARI M,10.0,6.5,6.5,5.5,5.0,6.5,6.0,6.5,5.5,7.0,6.0,6.5,6.5,5.0,5.5,6.5,6.5,5.5,6.0,6.0,6.0,5.5,6.0,5.0,8.0,6.0,4.5,6.5,9.5,6.5,6.5,6.5,5.5,0.0,0.0,0.0,6.5,6.5
MATTIELLO,6.5,0.0,0.0,5.5,0.0,0.0,6.0,0.0,6.0,6.5,5.0,5.5,5.5,5.0,5.5,6.0,5.5,5.0,5.0,6.0,5.5,5.0,4.0,0.0,6.0,4.5,0.0,0.0,0.0,0.0,6.0,6.5,5.0,6.0,6.0,0.0,6.0,0.0
SCHIATTARELLA,6.5,6.0,6.0,5.0,9.0,5.0,5.5,6.0,0.0,5.5,0.0,6.0,6.0,0.0,6.0,7.5,5.5,6.0,5.5,0.0,6.0,0.0,4.5,6.0,7.0,0.0,7.5,6.5,7.5,0.0,0.0,6.0,5.0,0.0,0.0,5.5,0.0,6.5
VIVIANI,6.0,5.5,6.5,5.5,9.0,6.5,6.0,5.5,5.0,7.0,6.5,5.0,0.0,6.5,4.5,6.0,10.0,5.0,5.0,5.5,6.5,5.5,5.0,6.0,0.0,6.5,0.0,0.0,0.0,7.5,6.5,6.5,0.0,0.0,0.0,0.0,7.5,5.5
MORA,6.5,5.5,4.5,5.0,5.5,6.0,5.5,6.0,6.0,6.0,6.0,0.0,5.0,5.5,0.0,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
COSTA F,0.0,5.5,5.5,0.0,5.5,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,6.0,6.0,5.0,5.5,6.0,0.0,0.0,8.0,6.5,5.0,6.5,6.5
FLOCCARI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,6.5,13.5,5.5,6.5,0.0,9.5,0.0,5.0,0.0,6.0,0.0,6.0,5.5,0.0,6.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,6.0
PALOSCHI,0.0,5.0,5.5,5.0,0.0,9.5,5.5,5.5,9.5,7.5,5.5,10.0,5.5,5.0,9.5,5.0,5.0,0.0,5.0,0.0,9.5,5.5,5.5,0.0,9.0,5.5,5.5,5.5,6.0,5.5,5.5,5.0,5.0,5.5,10.0,5.0,6.0,5.5
BORRIELLO,10.0,5.5,5.0,5.5,5.0,6.0,5.0,4.5,5.0,-0.5,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
SEMPLICI,7.0,6.0,5.5,5.5,6.0,5.5,5.5,5.0,5.5,7.0,6.5,6.0,5.5,5.5,6.5,7.0,6.0,6.5,5.0,6.0,6.5,5.5,4.5,5.5,7.0,6.0,5.5,7.0,7.0,6.0,6.5,6.0,5.0,7.0,6.5,5.0,7.5,7.0
MBAYE,5.5,0.0,6.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,5.5,10.5,6.0,0.0,4.5,5.5,5.5,5.5,6.0,3.5,5.5,4.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.5,0.0,6.5,6.0,5.5,5.5,0.0,0.0
HELANDER,6.5,5.0,6.0,6.5,5.5,6.0,6.0,6.5,5.5,5.5,5.5,6.5,0.0,0.0,5.5,5.5,7.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,6.5,6.0,6.0,6.0,5.5,6.0,5.5,6.0,0.0,0.0,0.0,4.5,0.0,0.0
CRISETIG,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.5,0.0,5.5,0.0
CESAR,6.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GASPAR,7.5,7.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEZZELLA GER,5.5,6.5,9.5,6.0,5.0,6.0,6.0,6.0,6.5,6.0,5.5,5.0,6.0,6.5,7.0,6.5,0.0,6.5,6.5,3.5,4.0,0.0,5.5,7.0,6.0,6.0,6.0,6.0,5.5,7.0,6.5,4.5,0.0,6.5,5.5,5.5,4.5,0.0
BIRAGHI,5.5,6.0,7.5,5.0,5.5,4.5,6.5,6.5,6.0,5.5,6.5,0.0,5.5,6.0,6.0,6.0,5.5,7.5,6.0,4.5,4.0,5.0,4.5,6.0,10.0,6.5,6.0,6.0,0.0,5.5,5.5,5.5,0.0,7.5,5.0,4.5,4.5,0.0
BADELJ,9.0,6.5,5.5,4.0,0.0,5.0,6.5,6.0,6.0,5.5,5.0,0.0,6.0,6.5,5.5,5.0,6.0,6.5,6.0,5.5,5.0,6.5,5.0,9.5,0.0,0.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,6.5,5.5,5.5,0.0,0.0
CHIESA,5.0,7.0,10.5,5.5,9.5,6.0,6.0,6.5,7.0,7.0,6.0,10.0,6.5,10.0,5.5,6.5,7.0,5.0,6.5,5.0,6.0,10.0,6.0,6.5,6.5,6.0,5.5,6.0,10.0,0.0,6.5,5.5,5.0,8.0,5.5,5.5,7.5,0.0
LAPADULA,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,4.5,0.0,9.5,5.0,5.5,6.0,9.0,5.0,5.5,0.0,5.0,0.0,7.5,6.0,6.0,10.0,5.5,0.0,5.5,5.5,0.0,10.0,5.5,5.5,9.5,5.5,6.0,0.0
CENTURION,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALBERT,6.0,5.5,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.5,0.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
CANCELO,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.5,5.5,5.5,6.0,6.5,6.5,7.5,6.5,5.5,8.0,6.5,6.5,6.0,10.0,5.0,7.5,7.0,5.0,6.5,0.0
BARZAGLI,6.0,0.0,6.0,6.0,0.0,6.0,5.0,0.0,6.5,6.0,0.0,0.0,7.5,0.0,0.0,6.5,6.0,6.0,6.5,0.0,6.0,0.0,6.0,0.0,0.0,6.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2.5,5.5,6.5,6.0,0.0
BENTANCUR,0.0,0.0,0.0,6.5,6.0,6.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0
LUCAS LEIVA,6.5,7.0,5.5,4.5,6.5,6.5,7.0,5.5,6.5,6.5,7.0,5.5,6.0,6.0,6.0,6.0,6.0,6.5,6.5,7.5,6.5,6.0,6.0,0.0,6.0,6.0,6.0,10.0,10.0,6.5,5.5,6.5,5.5,6.5,6.0,6.5,5.5,0.0
MONTOLIVO,4.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.5,6.0,6.0,6.5,5.5,5.0,6.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
BIGLIA,6.0,5.5,6.5,7.0,6.0,4.5,5.0,5.5,6.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,6.5,6.0,5.5,9.5,6.5,6.0,0.0,5.0,5.5,5.0,5.5,6.5,7.5,5.5,0.0,0.0,5.5,0.0,0.0
KALINIC,6.0,5.5,13.5,6.5,5.0,5.0,0.0,5.0,10.0,5.0,5.5,5.0,4.5,9.5,7.0,4.5,4.5,0.0,5.0,7.0,0.0,6.0,0.0,0.0,7.5,5.5,5.0,0.0,6.0,10.0,5.0,5.0,5.0,0.0,6.0,5.5,10.0,0.0
ANTONELLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGGIO,6.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,6.5,6.0,6.0,7.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALBIOL,6.0,6.5,6.0,6.5,0.0,6.0,7.0,7.0,0.0,7.0,6.5,6.0,0.0,6.0,6.5,5.5,5.5,5.5,6.0,6.5,0.0,5.5,0.0,6.5,6.0,5.0,6.0,10.0,5.5,0.0,7.0,9.5,6.0,4.5,6.0,10.5,6.0,0.0
ROG,9.5,0.0,6.0,0.0,5.5,6.0,0.0,6.0,5.5,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
