,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
JORGINHO,5.0,5.0,6.0,9.0,0.0,7.5,5.5,5.5,0.0,6.0,6.0,8.0,6.0,5.5,5.5,7.5,5.5,6.0,6.5,6.0,5.5,6.0,8.0,6.5,6.0,6.0,6.0,6.0,4.0,0.0,6.0,0.0,6.0,0.0,5.0,5.5,6.5,0.0
UNDER,0.0,5.0,6.5,5.0,0.0,0.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,10.0,15.0,10.0,5.5,10.0,6.0,0.0,0.0,0.0,6.0,10.0,6.0,0.0,10.0,6.0,0.0,0.0
TUMMINELLO,0.0,5.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,9.5,0.0,9.5,0.0
BERESZYNSKI,5.5,6.0,5.5,6.5,6.5,5.0,5.5,0.0,5.5,0.0,5.5,6.5,5.0,6.0,6.0,6.0,5.0,6.0,0.0,6.0,5.0,5.5,5.0,5.0,6.0,6.5,0.0,5.0,0.0,5.0,0.0,6.0,6.0,7.5,5.5,5.0,5.5,0.0
MURRU,5.5,6.0,6.0,5.5,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,4.5,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
FERRARI G,6.0,5.0,0.0,0.0,7.0,5.0,0.0,10.0,5.0,6.0,6.0,9.5,4.5,5.5,5.5,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.5,5.0,6.5,6.5,5.0,4.5,0.0,6.0,4.0,6.5,4.5,0.0,0.0,5.5,0.0,0.0
ALVAREZ R,6.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAZZOLA,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.5,6.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADJAPONG,6.0,6.0,5.5,6.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,0.0,5.5,0.0,0.0,5.5,6.0,7.0,0.0,6.5,6.5,6.0,0.0
DE SILVESTRI,8.0,5.5,5.5,0.0,5.5,6.0,9.0,5.5,5.5,6.0,6.5,5.5,6.0,6.5,6.5,5.0,5.0,6.5,10.0,5.5,6.5,6.0,6.0,5.5,5.5,6.0,5.5,5.0,6.5,8.0,5.5,8.5,0.0,5.5,10.0,10.5,6.0,0.0
BARRECA,6.5,0.0,5.5,0.0,0.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDERA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,7.0,6.0,0.0,0.0,6.0,0.0
DANILO,5.5,6.0,5.0,5.0,0.0,0.0,0.0,8.5,7.0,7.0,4.5,5.0,6.0,6.0,6.0,6.0,6.0,2.5,6.0,5.5,6.5,5.0,0.0,6.5,5.5,5.0,0.0,5.5,6.5,6.0,5.5,4.5,5.5,5.5,4.5,6.0,6.0,0.0
BARAK,6.0,5.5,5.0,5.0,5.0,5.5,6.0,0.0,10.0,10.0,5.0,6.0,6.5,8.0,11.5,10.0,14.0,6.5,5.5,5.5,0.0,6.0,5.5,6.0,5.0,5.0,5.5,5.0,0.0,5.5,8.0,6.0,5.0,5.5,5.5,10.0,7.5,0.0
ZUCULINI B,5.0,4.0,5.5,5.5,5.0,5.0,0.0,2.5,0.0,6.0,9.0,6.0,10.0,6.0,0.0,6.0,5.0,5.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COSSU,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,7.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
SAMPIRISI,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.5,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.5,5.5,6.5,5.5,6.0,6.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,6.0,6.0,5.5,6.0,6.0,0.0,0.0,5.0,0.0,0.0
AJETI,7.0,0.0,6.5,3.5,6.5,6.0,6.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,6.0,7.5,3.5,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,4.5,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
CROCIATA,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,6.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAGL,5.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMY,0.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,6.5,5.5,0.0,10.0,5.0,10.0,10.0,13.5,5.5,10.0,4.5,0.0
CERAVOLO,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALAMON,6.0,6.0,5.0,5.5,5.5,5.5,3.0,0.0,5.0,6.0,5.5,6.5,0.0,0.0,5.5,6.5,6.0,6.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
RIZZO,10.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,5.5,0.0,10.0,0.0,6.5,5.5,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHIAVON,6.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ANTENUCCI,0.0,6.0,5.5,6.0,7.5,7.5,9.5,5.5,0.0,10.0,7.5,0.0,0.0,0.0,10.0,6.5,9.5,5.5,13.0,7.0,8.0,5.5,5.0,5.5,10.0,6.0,10.0,6.5,6.0,6.5,6.0,5.5,5.5,6.0,10.0,7.0,13.5,0.0
CALDARA,0.0,6.0,6.0,10.0,7.0,10.0,5.0,5.5,6.0,6.5,5.5,0.0,6.0,5.5,6.0,10.0,7.0,0.0,6.5,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,5.0,5.5,0.0,5.5,2.0,0.0
CASTAGNE,0.0,6.5,6.5,0.0,5.0,0.0,0.0,6.0,0.0,5.5,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,6.0,0.0,5.0,6.5,6.0,5.5,0.0,0.0,6.0,7.5,6.0,5.5,6.0,4.5,0.0
KRAFTH,0.0,5.5,4.5,0.0,0.0,5.5,0.0,6.0,5.5,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
PETKOVIC,0.0,5.5,6.0,6.0,6.5,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.5,5.0,5.0,6.0,6.0,5.5,6.0,4.5,5.0,0.0,5.5,5.5,6.0,6.5,5.5,0.0,0.0,0.0
LERIS,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSI,0.0,6.0,4.5,5.5,6.5,5.5,6.0,6.0,0.0,5.5,5.0,6.0,6.0,6.0,5.5,5.0,6.0,5.5,0.0,5.0,0.0,0.0,0.0,6.0,5.0,5.5,0.0,5.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,6.0,0.0,0.0
SZCZESNY,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,2.5,0.0,0.0,7.0,7.0,8.0,5.0,8.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0
BENATIA,0.0,7.0,0.0,0.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.5,6.0,6.5,10.0,6.5,6.0,6.0,6.5,6.0,6.0,0.0,6.0,6.5,0.0,0.0,5.5,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
ASAMOAH,0.0,6.5,0.0,6.5,0.0,5.5,6.0,0.0,0.0,7.0,0.0,5.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,6.5,6.0,6.0,6.0,5.5,6.0,0.0,5.5,0.0,5.5,0.0,6.5,0.0,0.0,0.0
STURARO,0.0,5.5,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0
BERNARDESCHI,0.0,6.0,-0.5,0.0,6.0,11.0,6.0,0.0,10.0,0.0,-0.5,5.0,0.0,0.0,0.0,6.0,6.0,6.0,9.5,0.0,7.5,8.5,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0
BASTOS,0.0,6.5,9.5,6.5,0.0,0.0,7.0,10.0,5.5,9.5,0.0,4.5,6.0,5.0,6.0,4.0,0.0,6.5,0.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,6.5,0.0,6.0,0.0
LUIZ FELIPE,0.0,0.0,0.0,0.0,6.5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,6.0,6.5,5.5,4.5,6.5,6.0,6.5,6.5,4.5,0.0,5.5,4.5,0.0,5.0,0.0
CALABRIA,0.0,4.5,7.5,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,6.5,6.0,8.5,3.5,0.0,8.0,10.0,6.5,0.0,0.0,5.0,0.0,5.5,0.0,5.5,6.5,0.0,0.0,6.5,0.0
BONAVENTURA,0.0,5.5,5.5,6.0,5.5,0.0,6.5,5.5,0.0,0.0,0.0,5.5,5.0,11.0,13.5,5.5,5.5,5.0,6.0,6.5,10.0,6.5,6.0,9.5,6.0,5.0,6.0,5.5,5.0,5.5,5.5,9.5,5.0,10.0,9.0,5.5,10.5,0.0
FLORENZI,0.0,5.5,8.0,6.0,6.0,9.5,5.0,6.0,0.0,6.5,5.5,5.5,7.5,6.5,0.0,5.5,5.5,6.0,5.5,6.0,1.5,6.0,6.0,6.0,0.0,8.0,8.0,7.5,5.5,6.0,6.0,6.5,0.0,0.0,5.5,6.0,5.5,0.0
GERSON,0.0,0.0,6.0,6.0,0.0,6.0,5.5,0.0,5.5,0.0,13.5,6.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.5,0.0,6.5,7.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0
SCHICK,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,6.0,5.0,5.5,10.0,10.0,0.0,0.0,5.5,0.0
ANTONUCCI,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIVIANO,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,4.5,2.5,4.0,3.0,9.0,2.0,8.0,2.5,4.5,12.0,5.0,7.0,9.0,5.0,5.0,3.0,0.5,3.5,7.0,3.0,7.5,2.5,5.5,4.5,0.0,0.0,0.0
STRINIC,0.0,6.5,7.0,0.0,6.5,5.0,7.5,6.0,0.0,6.0,5.5,6.0,0.0,0.0,0.0,6.0,4.5,6.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
ZAPATA D,0.0,6.5,9.5,6.5,10.0,5.0,10.0,8.5,5.5,10.0,9.0,10.5,5.0,10.0,5.5,5.5,0.0,0.0,0.0,6.0,10.0,5.0,5.0,5.0,10.5,9.5,9.5,6.0,6.5,5.5,5.5,10.0,5.5,0.0,0.0,5.5,0.0,0.0
LETSCHERT,0.0,6.0,5.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
MAZZITELLI,0.0,5.5,6.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,6.5,0.0,6.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,5.5,6.0,6.0,7.0,5.5,5.5,0.0,6.0,0.0,0.0,0.0,0.0
BASELLI,0.0,6.0,9.5,5.0,3.0,0.0,5.5,6.0,5.0,6.5,6.5,10.0,5.5,4.5,7.0,4.0,5.5,0.0,6.0,5.0,5.5,5.5,5.5,5.5,0.0,6.5,5.0,0.0,6.0,5.5,6.5,5.5,0.0,4.5,8.5,6.0,10.0,0.0
NIANG,0.0,5.5,7.0,5.5,5.0,9.5,5.5,4.5,4.5,0.0,0.0,5.5,5.0,0.0,0.0,6.0,4.5,6.5,10.0,5.5,9.5,5.5,5.5,6.0,9.5,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
STRYGER LARSEN,0.0,6.0,6.0,5.5,8.0,6.5,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,5.5,5.5,6.5,5.0,0.0,6.5,6.0,4.5,5.5,5.0,4.5,5.0,0.0,5.5,6.0,7.0,6.5,0.0,6.0,5.5,5.5,6.5,7.0,0.0
MAXI LOPEZ,0.0,5.5,5.5,6.0,4.5,13.5,5.5,5.0,6.5,5.5,5.0,5.0,0.0,8.0,6.0,0.0,5.5,5.5,0.0,6.0,6.0,6.5,5.5,5.5,5.5,0.0,5.0,5.0,6.0,6.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
ADNAN,0.0,0.0,0.0,6.5,0.0,6.0,6.0,4.5,6.0,7.0,0.0,0.0,6.0,6.0,6.5,5.0,7.0,7.5,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,5.5,3.5,6.0,5.5,5.0,5.5,6.0,0.0,5.5,0.0,0.0,0.0
KEAN,0.0,5.5,5.0,5.0,5.0,9.0,5.5,5.5,4.0,5.0,0.0,0.0,0.0,6.0,5.0,10.0,5.0,6.0,5.0,0.0,13.0,0.0,6.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAVOLETTI,0.0,5.5,5.5,4.5,0.0,5.0,9.0,5.0,9.5,5.0,5.5,6.0,9.5,6.0,10.0,5.0,5.0,10.0,6.0,4.5,0.0,6.0,6.0,9.0,5.0,6.0,10.0,10.0,5.5,4.5,10.0,0.0,5.0,9.0,6.0,9.5,6.0,0.0
ANTEI,0.0,5.5,5.0,0.0,0.0,0.0,3.5,0.0,5.5,4.5,6.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEMUSHAJ,0.0,6.0,0.0,4.0,5.5,6.5,5.5,5.0,5.0,5.0,0.0,0.0,0.0,6.0,6.5,6.0,0.0,5.5,6.5,4.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAZAAR,0.0,6.0,5.5,5.0,5.0,0.0,0.0,0.0,5.5,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEMMELLO,0.0,5.0,0.0,0.0,0.0,7.0,5.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,6.5,0.0,0.0,0.0,5.5,6.0,5.5,10.0,5.5,5.0,0.0,0.0,0.0
GRASSI,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,6.0,5.0,6.5,6.0,6.0,6.5,6.5,6.5,6.0,6.0,5.5,5.0,6.5,10.0,5.0,6.5,6.5,6.0,0.0,6.0,5.0,6.0,6.0,10.0,9.5,0.0
GOLLINI,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
ORSOLINI,0.0,0.0,6.0,6.5,6.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,6.5,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.5,0.0
GONZALEZ G,0.0,0.0,6.0,6.5,6.5,7.0,6.5,4.0,0.0,5.0,4.5,5.0,0.0,0.0,5.0,5.0,5.5,5.0,4.5,0.0,0.0,0.0,5.0,6.0,6.5,3.0,0.0,6.5,0.0,0.0,0.0,6.5,5.0,5.0,0.0,0.0,0.0,0.0
OKWONKWO,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.5,5.5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASTIEN,0.0,0.0,9.5,5.5,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,5.5,5.5,6.0,5.0,6.0,0.0,6.5,5.5,3.5,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0
DEPAOLI,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,6.5,0.0,6.0,5.0,4.5,0.0,0.0,5.5,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,5.5,5.5,4.5,6.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0
SPOLLI,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,5.5,6.5,6.0,6.5,6.5,6.5,4.5,6.0,0.0,5.0,6.5,5.0,0.0,6.5,6.5,5.5,7.0,6.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0
ZUKANOVIC,0.0,0.0,6.0,6.5,5.5,6.5,6.0,5.5,2.5,5.5,5.0,6.0,6.5,6.5,5.0,6.5,6.0,6.5,5.5,0.0,6.0,6.0,6.5,7.0,6.5,5.0,5.0,6.0,6.0,7.0,6.5,2.5,6.5,5.5,0.0,0.0,0.0,0.0
COFIE,0.0,0.0,5.5,0.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.5,6.0,4.5,0.0,0.0,5.0,0.0,0.0
BRLEK,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICCI,0.0,0.0,5.0,0.0,0.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.5,6.0,5.5,5.0,0.0,6.5,6.5,5.0,5.5,6.0,0.0,5.5,0.0,5.5,0.0,5.5,0.0
PELLEGRI,0.0,0.0,13.5,4.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANOCCHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,2.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.0,0.0,0.0
MURGIA,0.0,0.0,6.5,5.5,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,3.5,0.0,5.5,5.0,5.0,6.0,0.0
ROMAGNOLI A,0.0,0.0,4.0,5.5,6.0,5.5,5.0,6.5,6.5,5.5,9.5,9.0,6.0,4.0,0.0,4.0,0.0,5.0,6.0,6.5,7.0,6.5,6.0,6.5,7.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0
OUNAS,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECTOR MORENO,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUSTAFSON,0.0,0.0,6.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOYE',0.0,0.0,6.0,0.0,6.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
